as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2025-12-31,Invesco Multi-Strategy Fund Class R6,00143W651,QOPIX,12/17/2025,12/18/2025,12/18/2025,,,0.1827
2025-12-31,Invesco Multi-Strategy Fund Class R,00143W685,QOPNX,12/17/2025,12/18/2025,12/18/2025,,,0.1827
2025-12-31,Invesco Multi-Strategy Fund Class Y,00143W677,QOPYX,12/17/2025,12/18/2025,12/18/2025,,,0.1827
2025-12-31,Invesco Global Allocation Fund,00143W644,QVGIX,12/17/2025,12/18/2025,12/18/2025,0.1776,,1.2122
2025-12-31,Invesco Multi-Strategy Fund,00143W719,QVOPX,12/17/2025,12/18/2025,12/18/2025,,,0.1827
2025-12-31,Invesco Real Estate Fund Investor Class,00142C573,REINX,12/10/2025,12/11/2025,12/11/2025,0.04159733,,0.6663
2025-12-31,Invesco Global Real Estate Fund Class R,00142C334,RGREX,12/10/2025,12/11/2025,12/11/2025,0.048,,
2025-12-31,Invesco Income Allocation Fund Class R,00141M218,RLIAX,12/17/2025,12/18/2025,12/18/2025,0.0373,,
2025-12-31,Invesco Rochester New York Municipals Fund Class C,00141W778,RMUCX,,12/31/2025,12/31/2025,0.00044069,,
2025-12-31,Invesco Rochester New York Municipals Fund,00141W786,RMUNX,,12/31/2025,12/31/2025,0.00051489,,
2025-12-31,Invesco Rochester New York Municipals Fund Class Y,00141W760,RMUYX,,12/31/2025,12/31/2025,0.00054081,,
2025-12-31,Invesco Rising Dividends Fund Class R5,00141B543,RSDQX,12/10/2025,12/11/2025,12/11/2025,0.0621,,1.9733
2025-12-31,Invesco Income Advantage U.S. Fund,00141A818,SCAUX,12/10/2025,12/11/2025,12/11/2025,0.063,,
2025-12-31,Invesco Income Advantage U.S. Fund Class Y,00141A537,SCAYX,12/10/2025,12/11/2025,12/11/2025,0.0659,,
2025-12-31,Invesco Income Advantage U.S. Fund Class C,00141A784,SCCUX,12/10/2025,12/11/2025,12/11/2025,0.0544,,
2025-12-31,Invesco Income Advantage U.S. Fund Class R5,00141A768,SCIUX,12/10/2025,12/11/2025,12/11/2025,0.0665,,
2025-12-31,Invesco Income Advantage U.S. Fund Investor Class,00141A594,SCNUX,12/10/2025,12/11/2025,12/11/2025,0.0633,,
2025-12-31,Invesco Income Advantage U.S. Fund Class R,00141A776,SCRUX,12/10/2025,12/11/2025,12/11/2025,0.0602,,
2025-12-31,Invesco Short Duration Inflation Protected Fund Class R6,001421551,SDPSX,12/10/2025,12/11/2025,12/11/2025,0.1729,,
2025-12-31,Invesco Senior Floating Rate Fund Class R5,00141G823,SFRRX,,12/31/2025,12/31/2025,0.0427,,
2025-12-31,Invesco Short Duration Inflation Protected Fund Class A2,00142C300,SHTIX,12/10/2025,12/11/2025,12/11/2025,0.1691,,
2025-12-31,Invesco Income Advantage U.S. Fund Class R6,00141A164,SLESX,12/10/2025,12/11/2025,12/11/2025,0.0668,,
2025-12-31,Invesco Summit Fund Class R6,00141B790,SMISX,12/17/2025,12/18/2025,12/18/2025,,,4.2486
2025-12-31,Invesco Summit Fund Class R5,00141B808,SMITX,12/17/2025,12/18/2025,12/18/2025,,,4.2486
2025-12-31,Invesco Summit Fund Class P,001413137,SMMIX,12/17/2025,12/18/2025,12/18/2025,,,4.2486
2025-12-31,Invesco Summit Fund Class R,00141B527,SMMRX,12/17/2025,12/18/2025,12/18/2025,,,4.2486
2025-12-31,Invesco Summit Fund Class S,00141B873,SMMSX,12/17/2025,12/18/2025,12/18/2025,,,4.2486
2025-12-31,Invesco S&P 500 Index Fund,00142J628,SPIAX,12/17/2025,12/18/2025,12/18/2025,0.5256,0.1107,0.0918
2025-12-31,Invesco S&P 500 Index Fund Class C,00142J594,SPICX,12/17/2025,12/18/2025,12/18/2025,0.3712,0.1107,0.0918
2025-12-31,Invesco S&P 500 Index Fund Class Y,00142J586,SPIDX,12/17/2025,12/18/2025,12/18/2025,0.5831,0.1107,0.0918
2025-12-31,Invesco S&P 500 Index Fund Class R,00144B300,SPIRX,12/17/2025,12/18/2025,12/18/2025,0.1376,0.1107,0.0918
2025-12-31,Invesco S&P 500 Index Fund Class R6,00141A131,SPISX,12/17/2025,12/18/2025,12/18/2025,0.6038,0.1107,0.0918
2025-12-31,Invesco Short Term Bond Fund,00142C433,STBAX,,12/31/2025,12/31/2025,0.0298,,
2025-12-31,Invesco Short Term Bond Fund Class C,00142C672,STBCX,,12/31/2025,12/31/2025,0.0274,,
2025-12-31,Invesco Short Term Bond Fund Class R,00142C425,STBRX,,12/31/2025,12/31/2025,0.0275,,
2025-12-31,Invesco Short Term Bond Fund Class Y,00142C136,STBYX,,12/31/2025,12/31/2025,0.0308,,
2025-12-31,Invesco Short Term Municipal Fund Class R6,00141G377,STMUX,,12/31/2025,12/31/2025,0.00010964,,
2025-12-31,Invesco Treasury Obligations Portfolio Corporate,825252547,TACXX,,12/31/2025,12/31/2025,0.00310523,,
2025-12-31,Invesco Treasury Portfolio Private,825252109,TPFXX,,12/31/2025,12/31/2025,0.00287675,,
2025-12-31,Invesco Treasury Portfolio Reserve,825252836,TREXX,,12/31/2025,12/31/2025,0.00239269,,
2025-12-31,Invesco Treasury Portfolio Cash Management,825252307,TRMXX,,12/31/2025,12/31/2025,0.00306378,,
2025-12-31,Invesco Treasury Portfolio Institutional,825252406,TRPXX,,12/31/2025,12/31/2025,0.0031317,,
2025-12-31,Invesco Treasury Portfolio Resource,825252703,TRRXX,,12/31/2025,12/31/2025,0.00299591,,
2025-12-31,Invesco Treasury Portfolio Personal,825252208,TRSXX,,12/31/2025,12/31/2025,0.0026645,,
2025-12-31,Invesco Core Bond Fund Class R5,00143W503,TRTMX,,12/31/2025,12/31/2025,0.0211,,
2025-12-31,Invesco Treasury Obligations Portfolio Cash Management,825252794,TSMXX,,12/31/2025,12/31/2025,0.00306239,,
2025-12-31,Invesco Treasury Obligations Portfolio Institutional,825252505,TSPXX,,12/31/2025,12/31/2025,0.00313034,,
2025-12-31,Invesco Treasury Obligations Portfolio Resource,825252810,TSRXX,,12/31/2025,12/31/2025,0.00299452,,
2025-12-31,Invesco Treasury Obligations Portfolio Personal,825252828,TSSXX,,12/31/2025,12/31/2025,0.00266999,,
2025-12-31,Invesco Treasury Obligations Portfolio Reserve,825252786,TSVXX,,12/31/2025,12/31/2025,0.00239162,,
2025-12-31,Invesco Treasury Obligations Portfolio Private,825252604,TXPXX,,12/31/2025,12/31/2025,0.00291811,,
2025-12-31,Invesco Treasury Portfolio Corporate,825252570,TYCXX,,12/31/2025,12/31/2025,0.00310622,,
2025-12-31,Invesco Equally-Weighted S&P 500 Fund,00142J818,VADAX,12/17/2025,12/18/2025,12/18/2025,1.124,1.1432,5.0827
2025-12-31,Invesco Equally-Weighted S&P 500 Fund Class C,00142J784,VADCX,12/17/2025,12/18/2025,12/18/2025,0.9456,1.1432,5.0827
2025-12-31,Invesco Equally-Weighted S&P 500 Fund Class Y,00142J776,VADDX,12/17/2025,12/18/2025,12/18/2025,1.1894,1.1432,5.0827
2025-12-31,Invesco Equally-Weighted S&P 500 Fund Class R6,00142J131,VADFX,12/17/2025,12/18/2025,12/18/2025,1.216,1.1432,5.0827
2025-12-31,Invesco Equally-Weighted S&P 500 Fund Class R,00142J768,VADRX,12/17/2025,12/18/2025,12/18/2025,1.0603,1.1432,5.0827
2025-12-31,Invesco American Franchise Fund,00142J578,VAFAX,12/17/2025,12/18/2025,12/18/2025,,,4.0375
2025-12-31,Invesco American Franchise Fund Class C,00142J552,VAFCX,12/17/2025,12/18/2025,12/18/2025,,,4.0375
2025-12-31,Invesco American Franchise Fund Class R6,00141A396,VAFFX,12/17/2025,12/18/2025,12/18/2025,,,4.0375
2025-12-31,Invesco American Franchise Fund Class Y,00142J545,VAFIX,12/17/2025,12/18/2025,12/18/2025,,,4.0375
2025-12-31,Invesco American Franchise Fund Class R5,00141A446,VAFNX,12/17/2025,12/18/2025,12/18/2025,,,4.0375
2025-12-31,Invesco American Franchise Fund Class R,00141A453,VAFRX,12/17/2025,12/18/2025,12/18/2025,,,4.0375
2025-12-31,Invesco Intermediate Term Municipal Income Fund Class C,001419571,VKLCX,,12/31/2025,12/31/2025,0.00015195,,
2025-12-31,Invesco Intermediate Term Municipal Income Fund Class Y,001419563,VKLIX,,12/31/2025,12/31/2025,0.00020565,,
2025-12-31,Invesco Intermediate Term Municipal Income Fund,001419597,VKLMX,,12/31/2025,12/31/2025,0.00019223,,
2025-12-31,Invesco Intermediate Term Municipal Income Fund Class R6,001419399,VKLSX,,12/31/2025,12/31/2025,0.00020809,,
2025-12-31,Invesco Quality Income Fund,00888W619,VKMGX,,12/31/2025,12/31/2025,0.0291,,
2025-12-31,Invesco Municipal Income Fund,001419555,VKMMX,,12/31/2025,12/31/2025,0.00012092,,
2025-12-31,Invesco Municipal Income Fund Class R6,001419357,VKMSX,,12/31/2025,12/31/2025,0.0001296,,
2025-12-31,Invesco Municipal Income Fund Class C,001419530,VMICX,,12/31/2025,12/31/2025,0.00009847,,
2025-12-31,Invesco Municipal Income Fund Class Y,001419522,VMIIX,,12/31/2025,12/31/2025,0.0001281,,
2025-12-31,Invesco Municipal Income Fund Investor Class,001419456,VMINX,,12/31/2025,12/31/2025,0.00012331,,
2025-12-31,Invesco Senior Loan Fund,46131G109,VSLAX,,12/31/2025,12/31/2025,0.0362,,
2025-12-31,Invesco Senior Loan Fund Class C,46131G307,VSLCX,,12/31/2025,12/31/2025,0.0327,,
2025-12-31,Invesco Senior Loan Fund Class Y,46131G604,VSLYX,,12/31/2025,12/31/2025,0.0374,,
2025-12-31,Invesco MSCI World SRI Index Fund,00889A608,VSQAX,12/17/2025,12/18/2025,12/18/2025,0.7713,1.009,2.0951
2025-12-31,Invesco MSCI World SRI Index Fund Class C,00889A707,VSQCX,12/17/2025,12/18/2025,12/18/2025,0.6274,1.009,2.0951
2025-12-31,Invesco MSCI World SRI Index Fund Class R5,00889A871,VSQFX,12/17/2025,12/18/2025,12/18/2025,0.8174,1.009,2.0951
2025-12-31,Invesco MSCI World SRI Index Fund Class R,00889A806,VSQRX,12/17/2025,12/18/2025,12/18/2025,0.7271,1.009,2.0951
2025-12-31,Invesco MSCI World SRI Index Fund Class R6,00889A863,VSQSX,12/17/2025,12/18/2025,12/18/2025,0.8174,1.009,2.0951
2025-12-31,Invesco MSCI World SRI Index Fund Class Y,00889A889,VSQYX,12/17/2025,12/18/2025,12/18/2025,0.8174,1.009,2.0951
2025-12-31,Invesco Quality Income Fund Class C,00888W585,VUSCX,,12/31/2025,12/31/2025,0.0227,,
2025-12-31,Invesco Quality Income Fund Class Y,00888W577,VUSIX,,12/31/2025,12/31/2025,0.0313,,
2025-12-31,Invesco Quality Income Fund Class R5,00888W569,VUSJX,,12/31/2025,12/31/2025,0.0314,,
2025-12-31,Invesco Quality Income Fund Class R,00900R424,VUSRX,,12/31/2025,12/31/2025,0.027,,
2025-12-31,Invesco Quality Income Fund Class R6,00888U225,VUSSX,,12/31/2025,12/31/2025,0.032,,
2025-12-31,Invesco Value Opportunities Fund,00143M398,VVOAX,12/10/2025,12/11/2025,12/11/2025,0.0495,0.1825,2.21
2025-12-31,Invesco Value Opportunities Fund Class C,00143M372,VVOCX,12/10/2025,12/11/2025,12/11/2025,,0.1825,2.21
2025-12-31,Invesco Value Opportunities Fund Class Y,00143M364,VVOIX,12/10/2025,12/11/2025,12/11/2025,0.1071,0.1825,2.21
2025-12-31,Invesco Value Opportunities Fund Class R5,00142F121,VVONX,12/10/2025,12/11/2025,12/11/2025,0.1167,0.1825,2.21
2025-12-31,Invesco Value Opportunities Fund Class R,00142F139,VVORX,12/10/2025,12/11/2025,12/11/2025,,0.1825,2.21
2025-12-31,Invesco Value Opportunities Fund Class R6,00143N834,VVOSX,12/10/2025,12/11/2025,12/11/2025,0.1392,0.1825,2.21
2025-12-31,Invesco Dynamic Credit Opportunity Fund Class AX,46091B207,XAXCX,,12/31/2025,12/31/2025,0.2748,,
2025-12-31,Invesco Dynamic Credit Opportunity Fund Class R6,46091B405,XCRRX,,12/31/2025,12/31/2025,0.276,,
2025-12-31,Invesco Dynamic Credit Opportunity Fund,46091B108,XCRTX,,12/31/2025,12/31/2025,0.2682,,
2025-12-31,Invesco Dynamic Credit Opportunity Fund Class Y,46091B306,XCYOX,,12/31/2025,12/31/2025,0.2751,,
2025-12-31,Invesco Senior Loan Fund Class IB,46131G406,XPRTX,,12/31/2025,12/31/2025,0.0374,,
2025-12-31,Invesco Senior Loan Fund Class IC,46131G505,XSLCX,,12/31/2025,12/31/2025,0.0367,,
